param1,param2,param3,param4,param5,param6,param7,param8,param10,param11,param12,param13,param14,param15,param16,param17,is_anomaly
0.065060651,10,1,0,35,0.129,10,6,1,1,9958,4359,838,0,10,0.132748338,1
0.021430214,62,0,0,59,2.72904,7,4,1,0,129,9402,838,0,2,0.044484863,0
0.182201822,91,0,1,97,2.02032,8,4,1,0,2604,5842,838,1,2,0.369542869,0
0.329563296,2,1,1,46,2.1208,2,8,1,1,7599,4489,838,1,2,0.666405518,1
0.259722597,7,1,0,11,0.17076,8,2,1,0,641,8918,838,0,7,0.52422422,1
0.086770868,63,0,1,61,1.6678,10,1,0,0,927,579,839,0,3,0.176587389,0
0.048050481,47,1,1,99,1.92104,5,5,0,1,2788,4069,839,1,0,0.098144818,0
0.174541745,50,1,1,74,3.87352,9,6,1,0,7634,668,839,0,7,0.353485427,1
0.67798678,54,0,0,87,1.86512,1,4,1,0,5019,8004,839,1,2,1.367561524,0
0.264842648,48,1,0,61,2.69204,5,8,1,0,8814,6078,839,1,3,0.535212863,1
0.355223552,94,0,1,5,2.94116,1,6,0,0,3373,909,839,1,6,0.716579047,0
0.184261843,63,1,1,31,0.60832,2,3,1,0,461,524,840,1,5,0.373958821,1
0.075330753,92,1,0,8,3.81872,5,7,1,1,9655,5678,840,1,2,0.152392845,1
0.931879319,66,1,0,9,3.51744,10,4,1,1,7207,9487,840,1,1,1.879755384,1
0.958179582,97,0,1,25,3.23616,3,5,0,1,6697,8898,840,1,7,1.932997458,0
0.495744957,45,0,0,97,1.82388,1,5,0,1,7358,2897,840,1,2,1.001429298,0
0.719317193,30,1,0,54,0.58844,3,1,1,0,6633,9156,841,0,1,1.451703951,1
0.833528335,88,1,1,91,0.19264,3,6,1,0,1045,5911,841,0,8,1.683057384,1
0.250792508,10,1,0,99,2.50272,1,6,1,1,727,1060,841,1,0,0.507174876,1
0.05504055,11,1,0,76,0.55164,8,4,0,1,9447,4528,841,0,2,0.11288727,0
0.091450915,20,1,0,59,2.95352,2,5,1,0,8147,3620,841,0,4,0.185273071,1
0.010060101,63,1,1,53,2.49832,2,7,1,1,9015,5487,841,1,1,0.022489072,1
0.834608346,34,0,0,69,0.94936,4,5,0,1,3231,1741,841,1,10,1.682831126,0
0.667596676,9,1,1,64,1.62376,3,10,1,0,8973,4891,841,1,6,1.347502181,1
0.783577836,13,1,0,98,0.63192,6,4,1,0,2629,9034,842,1,5,1.580490244,1
0.908419084,48,1,0,15,1.012,6,5,0,0,3333,149,842,0,9,1.831791978,0
0.316443164,35,0,1,42,3.84888,2,4,1,1,3968,6793,842,1,5,0.638977559,0
0.091660917,4,1,0,16,1.0644,4,1,1,1,6838,9438,842,1,8,0.186047949,1
0.133091331,20,1,0,73,2.25044,6,8,1,0,1620,7675,843,0,5,0.269651089,1
0.28700287,7,1,0,18,3.62752,5,8,0,1,5230,4116,843,1,1,0.579214486,0
0.135231352,59,1,0,38,3.73008,5,8,1,1,7180,4187,843,1,7,0.273807337,1
0.903509035,80,0,1,82,2.33052,2,7,0,1,3023,3934,844,0,7,1.822808026,0
0.469764698,97,1,0,91,3.12464,3,1,1,0,6827,9127,844,1,3,0.94856922,1
0.493124931,56,1,0,39,0.15052,8,7,1,0,9737,9900,844,0,3,0.994773648,1
0.083700837,43,0,0,52,3.93952,6,6,0,1,4081,5159,844,1,1,0.169898717,0
0.696856969,82,1,0,32,3.9642,8,5,1,0,757,5072,844,1,8,1.405934922,1
0.083920839,81,1,0,97,3.63072,1,1,1,1,5071,7075,844,0,6,0.17115869,1
0.128491285,48,1,0,21,1.08,10,5,1,1,5245,1313,844,1,4,0.260096301,1
0.468834688,49,0,0,53,3.20816,8,2,1,1,9286,4266,845,1,3,0.945885554,0
0.034260343,95,1,0,11,0.8516,1,8,1,0,828,8074,845,0,1,0.069606777,1
0.585715857,24,1,1,96,3.8546,2,7,1,1,2821,9200,845,0,4,1.183769261,1
0.48299483,88,0,1,34,1.47716,7,5,0,1,1928,2776,846,1,1,0.975497892,0
0.439544395,38,1,1,4,3.4502,7,9,1,1,3088,1388,846,0,6,0.887312377,1
0.183161832,97,0,0,3,2.75216,10,5,1,0,5804,2070,846,1,9,0.369470656,0
0.501095011,35,0,1,13,2.13736,4,2,1,1,7101,5819,846,0,7,1.011436985,0
0.061250613,90,0,1,29,3.83916,1,2,1,1,6423,7934,846,0,10,0.124014131,0
0.419724197,18,0,1,49,1.60392,7,7,1,0,842,820,846,0,0,0.84803187,0
0.293232932,58,1,1,7,0.437,6,8,0,1,4994,8783,846,0,8,0.592381217,0
0.170851709,57,1,1,94,3.60864,10,4,1,0,466,7240,846,1,4,0.34772479,1
0.812628126,32,1,0,41,0.04852,4,10,1,0,7324,1876,846,1,10,1.639594421,1
0.797707977,44,1,0,73,3.21012,3,6,1,1,5995,6230,846,1,3,1.609497452,1
0.129921299,44,1,1,5,0.6806,5,4,1,1,777,1759,846,0,10,0.262708842,1
0.151481515,81,0,0,11,0.5794,5,3,0,1,9433,965,847,0,8,0.305604255,0
0.815918159,24,0,0,22,1.3056,9,9,0,1,2289,994,847,1,7,1.64525329,0
0.60704607,96,1,1,29,0.75424,1,10,0,0,4505,9766,847,1,2,1.225872599,0
0.040090401,37,1,0,74,2.59592,4,9,0,0,2551,1820,847,1,4,0.08200738,0
0.008890089,53,1,0,30,0.13624,1,7,1,1,2656,236,847,1,10,0.018720545,1
0.607346073,48,0,0,43,1.1838,2,6,0,0,149,8086,847,1,1,1.224886765,0
0.807768078,37,0,1,38,3.04688,2,8,1,1,4193,8122,847,1,8,1.630180795,0
0.53596536,87,1,1,97,0.32596,5,4,0,1,7636,6007,847,0,5,1.082541524,0
0.829508295,100,1,1,46,2.75336,2,10,1,0,9187,4327,847,0,7,1.673510599,1
0.51501515,96,1,1,4,1.0904,6,9,1,1,9240,3031,847,1,2,1.039232001,1
0.586825868,10,1,1,99,0.258,10,9,1,1,5930,9453,848,0,5,1.184689554,1
0.840318403,68,1,1,62,3.46236,3,4,1,1,1078,7601,848,0,8,1.696196616,1
0.260612606,95,0,0,27,0.7378,1,3,0,0,4049,6484,848,1,9,0.525864495,0
0.943619436,77,1,0,42,1.63412,3,10,1,0,2139,3279,848,1,7,1.903610834,1
0.131311313,22,0,1,46,1.42544,1,7,1,1,2408,213,848,1,1,0.266504666,0
0.651516515,81,1,1,3,2.64764,7,9,0,0,3218,9119,849,0,4,1.315006047,0
0.789727897,6,1,0,70,3.70328,3,2,1,1,7448,1279,849,1,8,1.593488496,1
0.349563496,3,1,1,93,2.57256,7,8,1,1,7769,5202,849,0,10,0.707240417,1
0.67498675,24,1,1,21,3.69036,8,4,1,0,2571,6694,849,1,1,1.361601644,1
0.095590956,28,0,0,76,3.60692,8,1,1,1,4966,3537,849,0,6,0.194246398,0
0.541465415,83,1,0,79,2.99996,2,8,1,1,2595,7348,850,0,0,1.093252238,1
0.268862689,88,0,1,10,1.94716,8,6,0,0,8380,660,850,1,0,0.54278431,0
0.144471445,69,1,0,94,1.68824,3,9,1,1,7976,8465,850,0,4,0.294075521,1
0.822848228,19,0,1,90,2.33676,1,4,1,0,3292,7605,850,1,1,1.660587323,0
0.10798108,27,1,0,59,1.54604,2,9,0,0,5879,3505,850,0,6,0.218993514,0
0.588695887,32,1,1,59,2.90484,7,10,1,0,7058,273,850,1,1,1.188648192,1
0.934379344,40,1,0,36,1.37228,3,7,1,1,3370,6778,850,0,6,1.885042257,1
0.289202892,1,1,0,72,3.55004,6,6,1,0,6155,468,851,1,8,0.585029334,1
0.249422494,7,1,0,54,2.72304,10,8,1,1,120,6778,851,1,10,0.504483186,1
0.044420444,11,1,0,46,0.4138,3,8,1,1,9845,3640,851,1,1,0.09080733,1
0.846538465,83,0,0,20,2.13052,9,8,0,1,8123,299,851,1,1,1.706982648,0
0.667446674,40,1,0,44,3.32076,4,5,1,1,8949,6510,851,1,10,1.34693457,1
0.09803098,47,1,1,92,3.59128,2,7,0,1,4976,8539,851,1,5,0.201356862,0
0.320843208,20,1,0,71,2.91708,10,8,1,0,2309,4071,851,1,10,0.648112188,1
0.378793788,52,1,1,95,1.80144,1,7,0,1,3443,3268,851,0,7,0.767010606,0
0.012200122,83,1,1,37,0.96896,7,7,1,1,2133,2781,852,0,7,0.027110315,1
0.265082651,7,1,1,82,3.16276,1,1,1,1,9973,6110,852,0,7,0.537020507,1
0.991459915,95,1,1,48,1.15588,2,8,1,0,3903,4181,852,0,10,2.000519549,1
0.890878909,2,0,1,44,0.47704,7,7,1,0,8225,8734,852,0,1,1.797197348,0
0.266942669,68,0,0,72,3.02632,3,2,1,0,7808,1266,852,0,4,0.538731766,0
0.454414544,29,1,0,66,0.84956,3,5,0,1,8121,2996,853,0,6,0.917756927,0
0.740797408,67,0,1,28,2.58676,1,4,1,1,695,5687,853,0,4,1.494385726,0
0.71104711,57,0,0,93,0.13556,3,1,1,1,3571,4468,854,1,4,1.433866322,0
0.431204312,4,1,1,58,2.43788,10,5,1,0,3887,775,854,1,7,0.871425671,1
0.371773718,94,1,1,64,3.16188,2,3,1,0,5049,8856,854,0,0,0.751830416,1
0.777917779,94,1,0,67,2.17092,5,5,1,0,2582,2734,854,1,3,1.569823943,1
0.727307273,58,0,0,38,1.50072,2,10,1,0,9441,9775,854,1,0,1.466957585,0
0.094470945,28,0,1,9,0.18228,6,8,0,0,6319,5112,854,1,6,0.191387379,0
0.428084281,33,1,1,67,1.3086,10,2,1,0,8536,3106,855,0,5,0.865060409,1
0.606806068,49,0,0,80,0.36024,10,6,1,1,8520,4697,855,1,4,1.224833502,0
0.008380084,30,1,1,8,0.92476,7,2,1,1,3367,3336,855,0,6,0.018583939,1
0.232482325,3,1,1,20,2.49892,5,10,1,0,9164,9939,855,0,2,0.469981818,1
0.275412754,55,1,0,75,3.7244,6,2,1,0,3935,87,856,1,1,0.557481603,1
0.71199712,3,1,0,26,0.03984,5,3,1,0,4509,1124,856,0,5,1.436391851,1
0.723707237,81,0,0,89,2.94048,7,10,1,1,4618,6540,856,1,10,1.460190409,0
0.681286813,39,0,1,18,1.42836,6,5,1,0,3823,8783,856,0,10,1.3744645,0
0.256622566,30,1,0,28,3.5422,10,6,0,0,5062,5065,857,1,8,0.518595713,0
0.047770478,100,1,1,67,1.93284,9,10,1,0,3906,4349,857,0,5,0.098371741,1
0.05801058,42,1,0,74,1.87056,5,1,0,0,8627,7206,857,1,8,0.118372781,0
0.143451435,37,1,1,99,1.70536,4,10,1,1,1617,4224,857,1,9,0.291487071,1
0.847898479,50,0,1,27,3.66192,9,6,0,0,9782,7911,857,0,9,1.710555944,0
0.714377144,100,1,0,68,0.6624,5,6,1,0,7016,9061,857,0,9,1.441547018,1
0.097730977,92,1,0,34,3.83876,4,5,1,0,1284,4436,857,0,7,0.197871324,1
0.312413124,22,1,1,52,0.69068,5,2,1,0,2726,3567,858,0,9,0.631291158,1
0.807228072,21,0,0,25,1.14604,10,6,1,0,5746,9407,858,0,1,1.628017585,0
0.0700107,46,1,0,47,0.21256,5,6,1,1,8165,3244,858,1,10,0.14256031,1
0.201092011,91,1,0,28,2.45716,2,5,1,0,8494,2609,858,1,7,0.406689317,1
0.674296743,60,0,1,24,3.5928,8,7,1,0,3578,3600,858,1,1,1.360744109,0
0.394773948,84,0,0,22,0.07624,8,7,1,0,2103,9193,859,0,5,0.796123132,0
0.707077071,70,1,1,68,1.80624,3,8,0,1,7276,5926,859,1,2,1.42693611,0
0.329743297,12,1,1,50,0.52788,8,8,1,1,952,7601,859,1,5,0.666002012,1
0.488544885,79,1,0,83,1.7082,7,9,1,0,4607,7445,859,1,10,0.985945152,1
0.050650507,71,0,0,89,1.24468,10,7,1,1,5208,4222,860,0,1,0.104073571,0
0.272302723,14,0,1,73,3.5866,5,5,1,0,708,6303,860,0,9,0.550512704,0
0.008730087,11,0,0,51,1.19444,6,5,0,1,6353,9736,860,0,1,0.018625308,0
0.344873449,36,1,0,21,2.39128,6,5,0,0,2278,786,860,1,5,0.696023581,0
0.420594206,46,0,1,62,1.73156,6,3,1,1,8827,1853,860,1,3,0.84917318,0
0.897568976,47,1,0,36,2.39784,5,6,1,0,7684,3770,860,1,1,1.810549876,1
0.418484185,55,1,1,99,0.2352,6,1,0,1,2330,3066,861,0,0,0.846838325,0
0.584515845,45,1,0,22,0.61076,1,1,1,1,728,5530,861,1,2,1.179298473,1
0.517445174,15,1,1,20,1.23704,5,2,1,1,3892,1778,861,1,5,1.044647939,1
0.781147811,81,0,1,73,0.93088,7,4,1,0,31,7038,861,0,0,1.576322787,0
0.698676987,34,1,1,89,0.63272,4,10,0,0,9491,379,861,0,2,1.410810164,0
0.314843148,95,1,0,73,1.18008,5,10,0,0,517,1825,861,0,0,0.636706048,0
0.895208952,47,0,0,6,2.73828,3,3,0,0,4587,7443,861,0,1,1.804882419,0
0.276652767,29,1,1,24,2.08368,5,10,1,0,7584,4075,861,1,9,0.558736274,1
0.800628006,78,0,0,90,2.57012,4,4,0,0,1797,5974,862,0,4,1.614419365,0
0.782297823,55,1,1,41,1.7596,4,5,1,0,6218,1061,862,0,9,1.578858174,1
0.463174632,95,0,1,73,0.17932,2,3,0,1,6303,204,863,1,2,0.935192702,0
0.549075491,91,0,0,64,3.33928,10,8,1,1,5840,5680,863,0,8,1.108022653,0
0.560865609,3,1,0,46,2.08028,6,2,0,1,2853,1194,863,0,1,1.132111659,0
0.810198102,56,1,0,99,1.86648,5,2,1,1,8376,3628,863,0,3,1.635414485,1
0.159671597,75,1,0,89,3.78384,9,9,1,1,7274,2052,863,1,1,0.323632982,1
0.383363834,57,1,1,38,1.57608,1,5,1,1,855,4994,863,1,4,0.774881997,1
0.622816228,87,1,1,70,2.48516,9,8,1,1,1665,8292,863,1,1,1.257874425,1
0.818148181,2,1,0,7,2.03724,5,8,1,1,7677,1896,864,0,5,1.65011069,1
0.856638566,32,1,1,21,1.98836,9,3,1,0,8408,8807,864,1,3,1.72879474,1
0.841488415,97,1,0,100,1.94332,2,10,1,1,9349,9814,864,0,2,1.697280509,1
0.59800598,47,0,1,27,1.7926,6,9,0,0,5075,3104,864,0,4,1.206479833,0
0.897688977,48,1,1,17,2.84,6,9,0,1,2485,108,864,0,7,1.810490907,0
0.037900379,7,0,1,55,2.22716,10,8,0,0,319,3282,864,0,3,0.077394644,0
0.402594026,8,0,0,25,1.0326,10,8,0,0,2455,7709,864,1,8,0.812254723,0
0.517855179,24,1,1,81,3.83896,8,2,1,0,7229,984,865,0,9,1.046645332,1
0.286402864,68,0,1,98,3.16596,9,2,0,0,4829,7148,865,0,1,0.578784771,0
0.595825958,69,1,0,79,0.71684,8,5,1,0,1016,627,865,0,2,1.202647579,1
0.446384464,18,0,1,8,3.48192,9,5,1,0,6730,1184,865,0,9,0.900417699,0
0.156211562,24,1,0,29,1.09856,5,5,1,0,3343,8495,865,1,7,0.315856465,1
0.017530175,92,0,0,97,0.3612,1,5,1,1,5665,6968,866,1,10,0.036821586,0
0.600726007,36,1,1,81,0.0146,2,1,0,1,619,7012,866,1,7,1.213949632,0
0.00600006,37,1,0,43,2.90944,4,7,1,0,6738,5603,866,0,1,0.012781993,1
0.62802628,20,0,1,53,2.95372,9,8,0,1,991,1639,866,1,1,1.266819911,0
0.746897469,44,1,1,33,1.63268,5,3,0,0,3511,7185,866,0,8,1.507191367,0
0.521415214,65,0,1,40,0.50312,8,1,1,1,6502,8866,866,0,5,1.052100804,0
0.321563216,64,1,1,78,0.51508,9,6,1,1,2413,9674,866,1,8,0.649931929,1
0.571435714,81,0,0,11,0.5498,8,9,0,1,7491,8572,866,0,8,1.152368834,0
0.002720027,79,0,1,8,0.10372,6,9,1,1,2951,2630,866,1,9,0.006189808,0
0.451494515,7,0,0,76,2.8786,8,2,1,1,9113,2206,866,0,0,0.911809001,0
0.02501025,79,0,1,28,2.4148,8,2,1,1,6275,3031,866,1,0,0.051414128,0
0.804898049,24,0,1,82,0.72096,3,3,0,1,3805,2237,867,1,2,1.624152127,0
0.993389934,73,0,1,88,0.6774,6,1,1,1,7399,2750,867,1,3,2.004150926,0
0.619206192,10,0,1,70,0.71892,5,5,0,1,127,7229,867,0,4,1.249713171,0
0.1200212,58,0,0,41,0.11056,8,8,1,0,1718,3877,867,1,1,0.242661232,0
0.6199562,31,1,0,98,1.63968,6,6,1,0,7239,4834,867,0,4,1.251652844,1
0.367783678,61,1,1,100,1.81244,5,10,1,1,9845,2737,867,1,6,0.744344649,1
0.984789848,7,0,1,19,1.78332,5,7,1,0,3514,3090,867,0,2,1.986330716,0
0.682696827,16,0,1,41,3.18644,6,6,0,0,2860,5564,867,1,9,1.378031808,0
0.488874889,95,1,1,89,1.19016,4,6,1,0,4407,3668,868,1,0,0.989190219,1
0.064700647,57,1,1,48,2.68644,4,8,1,0,2423,8794,868,1,6,0.132389486,1
0.943119431,11,1,0,47,3.56248,8,1,0,1,3619,128,868,0,7,1.903081165,0
0.70503705,70,1,1,3,2.91816,7,5,1,1,5327,4828,868,0,8,1.423019366,1
0.982509825,45,1,0,13,2.05304,3,10,1,0,6344,7783,869,1,6,1.981940932,1
0.589145891,54,1,1,73,0.94848,1,2,0,1,5801,525,869,0,9,1.189409098,0
0.54200542,51,0,0,43,1.38236,2,5,1,1,9853,858,869,0,3,1.093327234,0
0.277692777,42,1,1,54,1.25488,10,10,1,1,162,595,869,0,7,0.562851798,1
0.305663057,10,1,0,20,2.30836,8,9,1,1,6890,3207,869,1,10,0.617168673,1
0.494884949,90,0,0,79,0.6798,8,6,0,0,4056,6690,869,0,1,0.998797061,0
0.749707497,60,1,1,82,3.67108,2,5,0,1,1897,545,869,0,10,1.513854597,0
0.827338273,48,1,1,87,3.38608,9,10,1,0,2073,5732,869,0,4,1.670863242,1
0.597645976,78,0,1,39,1.92148,5,8,1,1,7781,5212,869,0,3,1.205923996,0
0.93703937,38,1,0,59,3.8734,5,4,1,0,7305,4450,869,1,5,1.890717213,1
0.167651677,97,1,0,45,2.284,10,3,1,1,9340,1353,869,0,2,0.339237545,1
0.604546045,96,1,0,50,0.64828,3,5,1,0,2112,1163,869,0,9,1.220541616,1
0.014500145,59,0,0,1,0.09268,10,9,1,1,1285,8119,869,1,10,0.029470551,0
0.172381724,35,1,0,25,1.57096,3,4,1,1,7963,4935,869,1,0,0.348356994,1
0.946389464,50,0,0,32,3.21532,3,10,1,0,8047,7968,870,1,10,1.908245544,0
0.818608186,68,1,0,65,3.83332,10,5,0,1,5409,8288,870,1,7,1.651211114,0
0.449384494,58,1,1,100,1.76484,8,6,0,1,4004,7451,871,1,4,0.909356432,0
0.992669927,80,1,1,39,3.80316,2,10,0,1,3627,6309,871,1,0,2.002467932,0
0.798147981,41,0,0,98,2.06848,4,1,1,1,6907,6416,871,1,0,1.610294849,0
0.325933259,40,1,0,94,3.57312,2,9,0,0,2261,9719,871,1,2,0.658382019,0
0.058860589,87,1,1,22,0.19796,2,10,1,0,3244,1256,871,0,7,0.119886712,1
0.829188292,54,0,0,10,3.56696,7,10,0,0,8930,4203,871,0,8,1.671817243,0
0.741787418,54,1,0,36,3.57488,6,5,0,1,5497,6167,872,1,9,1.496860875,0
0.630266303,19,1,1,7,1.72316,9,4,1,0,349,361,872,0,9,1.27156147,1
0.778557786,59,1,1,100,2.90592,2,7,1,0,2800,7871,872,0,2,1.572063923,1
0.180141801,85,1,1,67,3.46188,2,5,0,0,9508,7725,872,1,3,0.364970172,0
0.2899729,16,1,0,28,2.16388,6,3,0,1,8232,5924,873,1,5,0.585904589,0
0.711717117,22,1,1,44,0.0218,2,1,1,1,5734,103,873,0,4,1.436901501,1
0.012540125,23,0,1,12,1.26032,2,3,0,1,817,2943,873,1,1,0.025772967,0
0.615626156,52,1,0,87,0.00096,7,10,1,0,32,2797,873,0,7,1.242766589,1
0.636936369,2,1,0,36,1.02284,2,9,1,0,5515,1292,873,1,5,1.285228698,1
0.529635296,46,1,0,98,0.03016,2,4,1,0,21,6572,873,0,4,1.06938685,1
0.153511535,93,1,0,14,0.58428,3,3,0,1,6441,9080,873,1,7,0.310282753,0
0.9200092,54,1,0,6,0.02236,6,8,0,1,4693,57,874,1,2,1.855447318,0
0.749477495,40,1,1,17,3.1762,2,8,1,1,4647,9180,874,0,3,1.512072112,1
0.469884699,66,1,1,27,0.19452,9,10,1,1,8339,6331,874,1,4,0.94900962,1
0.179661797,77,0,1,18,0.49544,7,2,1,0,8922,6615,874,0,6,0.362820973,0
0.915269153,63,0,1,3,3.6966,7,2,1,0,9724,5828,874,0,0,1.845652018,0
0.600636006,84,1,0,36,0.57916,5,4,1,0,1596,9021,875,0,0,1.211775798,1
0.356473565,72,0,0,62,3.88188,2,6,1,0,7981,522,875,1,4,0.719251968,0
0.826148261,37,1,0,60,2.79316,5,1,1,1,58,4179,875,0,1,1.667096993,1
0.857438574,76,1,0,75,3.80708,5,2,1,1,1839,3630,875,0,4,1.729922684,1
0.585765858,32,1,1,91,1.65732,5,5,1,0,4552,4497,876,1,5,1.182694561,1
0.983489835,93,0,0,50,2.47232,4,9,0,0,8762,8362,876,0,10,1.983522278,0
0.070380704,24,1,1,41,3.94132,2,1,1,0,2452,3280,877,0,2,0.142896118,1
0.39897399,78,1,1,34,3.60496,8,5,1,1,6857,1567,877,0,9,0.806105377,1
0.650466505,86,0,0,48,1.54388,9,5,1,1,9300,3294,877,1,3,1.31171691,0
0.760177602,90,0,0,81,3.1454,5,3,1,1,810,3960,877,0,0,1.5328694,0
0.352593526,69,0,0,45,0.76116,1,9,0,1,8378,6789,877,0,4,0.711055736,0
0.374483745,47,1,1,58,3.8668,3,1,1,1,6941,2779,877,1,5,0.756905425,1
0.313833138,68,1,0,12,1.941,7,1,1,0,3741,6864,877,0,5,0.633917247,1
0.400574006,56,0,0,32,2.9762,10,9,0,1,2609,9544,877,0,2,0.807964974,0
0.633426334,21,1,1,86,3.67972,4,2,1,0,2111,3502,877,1,8,1.280112079,1
0.866198662,23,1,1,2,0.90628,1,9,1,1,2160,5810,877,0,7,1.748040942,1
0.989409894,15,1,1,65,3.02808,5,3,0,1,5891,9588,877,0,10,1.995834801,0
0.76297763,88,1,1,69,1.2916,7,4,1,1,8273,7875,877,0,5,1.539821203,1
0.016070161,63,1,1,52,1.31328,10,8,1,0,2844,5531,878,0,7,0.034899734,1
0.396823968,100,0,0,42,3.5738,10,5,1,0,4152,6822,878,0,5,0.800635732,0
0.089220892,15,1,0,11,1.63448,2,3,1,1,1832,6736,878,0,3,0.180448028,1
0.31301313,13,1,1,91,1.95028,10,6,1,1,7180,184,878,1,8,0.633501947,1
0.986619866,77,0,1,31,2.042,10,3,1,0,5662,6316,878,1,5,1.98987748,0
0.074270743,82,0,0,25,3.9834,4,1,1,0,637,8932,878,1,7,0.149906467,0
0.436584366,11,1,0,74,3.46872,7,2,1,1,3714,8402,878,1,8,0.882339358,1
0.649186492,91,0,1,10,0.5682,2,1,0,1,7062,4642,878,0,2,1.30935373,0
0.001520015,80,1,1,18,0.39396,1,4,1,1,475,4115,879,1,10,0.004467542,1
0.517805178,83,0,0,88,0.13564,3,8,0,0,540,4699,879,0,4,1.045137308,0
0.014230142,59,0,1,30,0.86748,8,4,1,1,3900,1985,879,0,8,0.030085941,0
0.931749317,36,0,1,53,2.0046,5,8,0,0,3133,2493,879,1,1,1.880055187,0
0.720787208,95,1,0,59,0.53448,3,10,1,1,4632,270,880,0,9,1.45405834,1
0.027130271,76,0,0,19,2.66696,8,5,1,1,3827,3127,880,1,1,0.055210334,0
0.898808988,93,1,1,57,1.2006,7,10,0,1,1266,4737,880,1,4,1.814048357,0
0.50102501,41,1,0,37,1.88084,5,2,1,0,1738,91,880,0,7,1.010865645,1
0.050170502,6,1,0,10,1.47604,6,10,1,0,7797,5959,880,1,10,0.1020059,1
0.004760048,14,0,1,52,0.97868,4,4,1,1,6630,6204,880,1,6,0.011512263,0
0.276102761,29,1,1,53,2.80264,6,2,1,1,2487,9804,880,0,8,0.558038589,1
0.497774978,23,1,0,64,3.1136,7,8,0,1,1399,1431,880,1,9,1.00479067,0
0.235132351,11,0,1,26,2.62844,9,5,0,1,1411,1522,880,0,10,0.475293265,0
0.790817908,20,0,1,88,1.18772,2,9,0,1,7804,2741,880,1,7,1.59630405,0
0.987939879,70,0,1,25,0.18264,10,4,0,1,557,8325,881,0,2,1.992949654,0
0.601676017,16,1,0,81,2.12064,4,3,1,0,2881,7250,881,1,8,1.214435916,1
0.850168502,46,1,0,75,1.39188,1,3,1,0,2665,9509,881,0,1,1.715444753,1
0.540205402,4,1,0,64,2.3292,1,3,0,0,8767,4062,882,1,4,1.089928083,0
0.162141621,65,1,0,56,1.1516,1,9,1,1,9024,6518,882,0,0,0.328425365,1
0.881128811,77,0,0,68,0.25276,5,3,1,1,9760,6910,882,0,6,1.776884208,0
0.322673227,37,1,1,36,3.5188,8,2,1,1,1537,6433,882,1,5,0.652285875,1
0.340493405,10,0,0,79,1.07084,7,5,0,0,9959,5921,882,1,7,0.688138401,0
0.222322223,24,0,1,52,0.80844,5,9,1,1,135,1819,882,1,8,0.449626502,0
0.794207942,32,1,1,2,1.69304,3,3,1,1,5096,2968,882,0,9,1.602796261,1
0.257652577,67,1,1,34,0.04924,2,7,1,1,6281,571,882,1,3,0.521296434,1
0.957629576,64,1,0,63,0.97396,10,10,0,1,5198,6277,882,1,2,1.931969872,0
0.455114551,33,1,0,44,1.6096,6,4,1,1,3373,694,882,1,0,0.918964503,1
0.986899869,75,1,1,55,3.80304,4,4,0,0,3462,3915,882,0,6,1.990631331,0
0.497794978,77,1,1,31,2.00212,10,5,1,1,1112,2027,883,0,6,1.005331084,1
0.481074811,95,1,0,31,0.11052,7,3,1,0,1223,5447,883,1,5,0.970868705,1
0.918249182,65,1,1,75,3.26008,1,4,1,0,4280,6849,883,0,2,1.853104299,1
0.820328203,78,1,0,64,0.47688,9,10,0,0,6972,9105,883,1,8,1.655058972,0
0.85202852,24,1,1,40,3.5296,9,5,1,1,2236,6304,884,1,8,1.719792725,1
0.853418534,52,1,0,36,1.68988,3,3,0,1,8479,7865,884,1,4,1.721453583,0
0.065470655,93,0,0,20,2.80132,2,7,0,0,719,1178,884,1,7,0.132452971,0
0.553665537,51,0,0,98,0.73772,4,3,0,0,8940,8275,884,0,8,1.116942515,0
0.822268223,41,1,0,29,3.88076,10,10,1,0,1354,955,884,1,2,1.658693655,1
0.065750658,77,0,0,55,1.31948,9,4,0,0,2209,6568,884,1,3,0.133349939,0
0.759857599,5,0,1,68,3.60508,3,10,0,0,6106,8760,884,1,0,1.533533659,0
0.320443204,97,0,0,16,3.30872,10,8,1,0,4205,5925,884,1,5,0.646246865,0
0.664426644,81,0,1,52,0.21372,6,7,0,0,8747,1268,884,0,1,1.340775507,0
0.228782288,99,0,1,50,1.628,2,2,1,1,7075,804,885,0,3,0.462406641,0
0.890868909,4,0,0,16,2.53196,8,10,1,0,2269,2972,885,1,9,1.796273043,0
0.428204282,94,1,0,58,2.48388,3,10,0,0,5629,1745,885,0,2,0.863716046,0
0.407774078,39,1,0,53,3.07552,8,7,1,0,5905,2249,885,1,9,0.823610161,1
0.607596076,17,0,0,51,1.51528,9,4,1,0,5665,2866,885,1,7,1.22560975,0
0.450704507,100,0,0,92,0.8534,9,9,1,0,1333,989,885,1,0,0.909422356,0
0.374243742,33,1,0,62,0.73896,2,7,1,1,185,5854,885,0,10,0.756054462,1
0.350133501,9,1,0,34,3.33524,9,9,1,1,8933,2429,886,1,8,0.706845236,1
0.462274623,32,1,1,36,0.19356,3,8,1,0,648,5911,886,0,3,0.933988493,1
0.028340283,32,1,1,100,2.75432,5,2,1,1,7674,9238,886,1,9,0.060199844,1
0.758397584,41,1,1,73,1.32176,6,9,1,0,402,4872,886,0,5,1.53126372,1
